region_name,year,dotations,dotations_equalization,other_dotations,subsidies,subventions,other_transfers,PST,ln_population,Urbanization,ln_grp_pc,ln_grp_pc_L1,grp_growth,russian_share,republic,turnout,UR,Putin,closeness_centrality,patronaged,t1,log_growth,closeness_centr,mean_closeness_centr,mean_patronaged,mean_t1,mean_ln_population,mean_ln_grp_pc_L1,mean_log_growth,mean_Urbanization,mean_UR,mean_turnout,mean_Putin
Магаданская область,2019,18.13854048866571,12.30349189324512,5.835048595420598,3.746106212701962,2.139904886406133,4.303512248597601,9.581154808122559,11.84414823292334,96.35,14.53993522244514,14.47399280488319,6.816520783818114,84.13189010035116,0,40.6,44.7,72.3,0.6833968821737503,1.0,1.0,0.06594241756194918,6.8339688217375025,2.0568589167803495,0.3,0.2,11.879134134929277,14.37913340631017,0.048625039535500035,96.053,42.85,46.6,61.065
Сахалинская область,2019,0.153799805744515,0.0,0.153799805744515,0.7446791628424223,0.9233918704439774,9.155488532587299,0.8984789685869373,13.07093744264149,82.12,14.81804093597222,14.81012007948177,0.7952309464202223,86.46405226000026,0,37.1,45.4,66.92,0.6968495767047301,1.0,1.0,0.00792085649045049,6.968495767047301,4.596819886461441,0.6,0.2,13.07874068277152,14.774164130342658,0.005006101852764111,81.62100000000001,43.65,43.1,59.486000000000004
Еврейская автономная область,2019,28.64088765856502,13.5910017253052,15.04988593325982,6.121217105935369,5.95425500390525,11.34567963533659,21.17110303919519,11.9555900140675,70.79,13.08211842557881,13.09448088716316,-1.228636027876795,92.7393675532346,0,39.6,45.0,67.48,0.0,0.0,0.0,-0.01236246158434895,0.0,1.3609917500399296,0.2,0.2,11.992814610304743,13.05142859923661,0.005815462641654001,69.852,46.55,45.85,63.357000000000006
Чукотский автономный округ,2019,23.07979196835325,20.64823576686783,2.431556201485417,5.525858040476763,0.8297698724512047,35.79788713175043,7.95741424196218,10.78568361063945,68.72,14.8112405269805,14.77299308788804,3.89882873934273,52.49183348689171,0,64.5,58.8,82.31,0.6641643245140783,1.0,0.0,0.03824743909246031,6.6416432451407825,6.804508789301023,1.0,0.0,10.798123244199113,14.708184506899169,0.031235427564129024,67.761,64.55,71.8,75.541
Забайкальский край,2019,29.19206538261238,15.20479490772871,13.98727047488368,5.428869839645991,5.719156073228369,10.91276742721145,19.41614031452967,13.8451567350293,68.61,13.02882681418972,12.99501857754934,3.438623032938892,89.90678173459195,0,38.9,39.9,72.03,0.6941168332666741,1.0,1.0,0.033808236640380684,6.941168332666741,2.1115633114582004,0.3,0.3,13.866564971078045,12.974359006659611,0.019566395341172084,67.95700000000001,41.6,46.25,67.592
Белгородская область,2020,6.487143971835918,0.895137856015455,5.592006115820464,10.7754577018705,4.879964718845633,8.405138182649727,16.36746381769096,14.25324470815139,65.44,13.65762060822614,13.65486238403946,0.2762031586768021,94.36612621715348,0,62.2,54.7,79.71,0.5935490743641219,1.0,0.0,0.002758224186679925,5.9354907436412185,6.258075849451342,1.0,0.1,14.252721865917223,13.553597196052564,0.028085594452510066,65.83500000000001,52.95,68.85,65.423
Брянская область,2020,22.5021368907874,17.44607725459974,5.05605963618766,12.21789110690401,7.916703637708516,17.83246780061302,17.27395074309167,13.98452141919851,69.53,12.88078050172335,12.87717737248649,0.360962831033329,96.70319132613922,0,55.1,63.9,81.6,0.781317252878463,1.0,0.0,0.0036031292368612355,7.81317252878463,5.557272194605841,0.7,0.1,14.01017982111388,12.761148914465238,0.03458679688419597,69.51,57.0,57.5,69.294
Владимирская область,2020,12.80993768746029,8.174050780340004,4.635886907120287,9.529031894162152,7.211313840375523,6.021597352623107,14.16491880128244,14.12767839234601,77.73,13.06775009274353,13.06231631459304,0.5448567898921343,95.58201060163185,0,38.4,45.2,73.65,0.0,0.0,0.0,0.005433778150489843,0.0,4.579569635101675,0.7,0.2,14.148317042139514,12.981501158236167,0.028902071409907925,77.69,41.4,43.5,59.538
Воронежская область,2020,8.708039166682843,5.539867807060929,3.168171359621915,11.72026923163576,5.318738191684268,8.443109622550164,14.88844059125767,14.66040796814623,68.3,13.1734376317684,13.19561543100038,-2.193367984984573,95.50289463735784,0,53.8,59.1,78.88,0.7360008522115131,1.0,0.0,-0.022177799231981155,7.360008522115131,8.947648293289495,1.0,0.1,14.66311066675936,13.110858337994335,0.02729048016193012,67.483,54.55,59.05,66.602
Ивановская область,2020,26.47740729212632,21.72533408416095,4.75207320796537,15.1187760173668,6.388027560508823,11.19945384549375,19.87084922533217,13.76023249280722,81.8,12.67558385508973,12.64877525970233,2.717117864518048,95.57495314218058,0,38.5,42.4,71.37,1.000001157896076,1.0,0.0,0.026808595387400658,10.000011578960759,6.5690167994383755,0.9,0.2,13.805708923317388,12.617724326485558,0.0073315337883800066,81.444,41.25,45.85,64.706
Тверская область,2020,9.890002290171807,5.957569345500524,3.932432944671284,10.23328058694788,5.824621178633168,5.549795304041774,14.16571353161916,14.03817879633518,76.22,12.99155449197061,13.01628282737421,-2.442509480505139,93.45164623819502,0,41.6,45.0,74.55,0.722987084687144,1.0,0.0,-0.024728335403599644,7.2298708468714405,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Калужская область,2020,4.101759110077251,0.0,4.101759110077251,10.82609865157261,4.556096339257254,15.51180715952632,14.92785776164986,13.86819313684905,75.13,13.29175277474424,13.30608535886407,-1.42303615897994,93.0800802880774,0,43.1,45.7,76.16,0.7187508322378058,1.0,0.0,-0.014332584119831182,7.187508322378058,6.4246208961410645,1.0,0.1,13.85554041843769,13.249145898689758,0.01749197480236795,75.735,43.05,50.35,64.162
Костромская область,2020,20.62869112561976,8.871355213355423,11.75733591226434,14.40913659187927,6.81391931521236,5.53334367907529,26.16647250414361,13.29393064692541,73.2,12.89103586469337,12.91496301071101,-2.364316134923239,96.59759640453902,0,39.4,36.6,68.71,0.7846490961743209,1.0,0.0,-0.023927146017639345,7.846490961743209,8.072859485517743,1.0,0.1,13.339556055879871,12.851212249900556,0.019911432202010103,71.98400000000001,33.65,48.35,57.559000000000005
Курская область,2020,10.30086885895141,5.229726777773815,5.071142081177592,9.970502159780185,6.190121119604299,9.707206703080441,15.04164424095778,13.9068163673319,68.31,13.29453966953601,13.26847811807251,2.640412320509977,96.48180915317877,0,47.0,51.7,81.01,0.8459779910477142,1.0,0.0,0.0260615514634992,8.459779910477142,8.290882112478176,1.0,0.1,13.919282964584486,13.145400230172722,0.039278141499276845,67.375,48.7,50.85,66.61800000000001
Липецкая область,2020,8.160125162564889,1.295244764751081,6.864880397813806,10.91876682209063,4.721569718285303,7.858711181207492,17.78364721990444,13.95973037532028,63.33,13.46832321766459,13.43578743278626,3.307086079758427,96.26322297018821,0,52.6,56.2,80.83,0.686567959152529,1.0,0.0,0.03253578487833053,6.86567959152529,2.0568206848455426,0.3,0.1,13.96618993541692,13.392307693976097,0.023520154098316048,63.512,48.15,54.75,66.949
Московская область,2020,4.054800570334092,0.0,4.054800570334092,3.523392085141939,3.563913051748754,7.541116576556741,7.578192655476031,15.94432114384921,78.85,13.49533399418849,13.51858477813171,-2.298256723725689,92.91775841693203,0,38.2,46.0,74.49,0.7982655663899255,1.0,0.0,-0.023250783943220554,7.982655663899255,7.023968238094758,0.9,0.1,15.885742041004724,13.471572415288097,0.015701077232158946,79.455,39.4,44.6,62.141999999999996
Орловская область,2020,21.03712500157507,14.25612564449553,6.780999357079535,11.83027848559242,7.582414375681733,10.21269459679123,18.61127784267195,13.49472385758802,66.74,13.03257236558003,13.02193150263984,1.069767826477652,96.04297520231538,0,53.6,47.9,76.77,0.6982930286636742,1.0,0.0,0.010640862940190843,6.9829302866367415,3.830051924606397,0.6,0.2,13.52696250430007,12.959555213680265,0.02072357290982385,66.462,43.45,59.15,60.019000000000005
Рязанская область,2020,11.62440478107957,6.537925880319436,5.086478900760134,11.33686347023237,6.645225491329971,7.085132218039577,16.4233423709925,13.92447885773538,71.52,13.05957617265942,13.04266732003018,1.705261642844236,95.11195291262811,0,43.3,54.5,76.34,0.6032793870586162,1.0,0.0,0.01690885262924091,6.032793870586161,4.456927781319715,0.7,0.1,13.938522044765856,13.013257137578137,0.016012176634652063,71.239,47.15,48.0,64.72
Смоленская область,2020,10.40768000374613,6.181765195536047,4.225914808210083,11.60699098596089,5.917949791782819,7.140065737269828,15.83290579417097,13.71928265718284,72.37,13.01624773193812,13.01240124099784,0.3853898180801174,94.66093975086856,0,40.4,48.1,73.49,0.0,0.0,0.0,0.003846490940281555,0.0,0.0,0.0,0.1,13.75185863536998,12.952967034060379,0.023782608667671033,72.503,42.15,45.0,61.73
Тамбовская область,2020,24.08143167899657,17.16738748587941,6.914044193117159,14.75359672426229,6.197155582143048,7.844717692121601,21.66764091737945,13.81493439201255,60.19,12.9988987834687,12.98578831709941,1.319678534836055,96.98967348305317,0,49.3,63.5,81.81,0.0,0.0,0.0,0.013110466369290918,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тульская область,2020,6.992689901926131,1.293466095425098,5.699223806501032,9.13265408877273,7.349322038528755,6.684284603039731,14.83187789527376,14.22980259386739,74.2,13.22742988956829,13.19092504622949,3.717932741645891,95.30925002623609,0,45.6,53.0,79.2,0.9363878526864031,1.0,0.0,0.03650484333880044,9.363878526864031,8.399521489189901,1.0,0.2,14.24050427557213,13.069838428029508,0.04070484021754996,75.926,57.15,59.2,71.199
Ярославская область,2020,6.687398517548308,0.8505055686724935,5.836892948875814,10.55125694600716,5.636588263089657,5.88411506768534,16.38814989488297,14.02141679674692,81.33,13.19508987582316,13.18911749586309,0.5990250179467083,95.96558891889833,0,37.8,38.4,71.84,0.9041779511197938,1.0,0.0,0.005972379960068608,9.041779511197937,5.257900789212982,0.6,0.2,14.039261888917235,13.116074009342586,0.025374938754583985,81.66900000000001,33.7,46.85,59.723
г. Москва,2020,0.02938478175326321,0.0,0.02938478175326321,0.006548901002342311,1.680598218758373,1.112992125398412,0.03593368275560552,16.37761070643596,100.0,14.34082305710364,14.35674261776347,-1.579351420846342,91.65044468473364,0,35.3,37.8,70.87,0.9735461008088795,1.0,0.0,-0.015919560659829912,9.735461008088794,9.757022611351823,1.0,0.0,16.338118114759993,14.357745724283001,0.006782166732758022,100.0,42.2,48.5,54.126
Республика Карелия,2020,23.35445199111219,12.72273432507591,10.63171766603628,13.93817280930362,6.502212707318149,9.564585490945772,24.5698904753399,13.21054456989292,79.2,13.58795349037369,13.56965414985811,1.846779944075472,82.18881340785018,1,39.6,37.3,73.04,0.7948173350016319,1.0,0.0,0.01829934051558091,7.948173350016319,6.592661288576157,0.9,0.2,13.27598030606928,13.484420656046058,0.025210717604336,78.965,34.8,44.95,60.678
Республика Коми,2020,12.04422017805206,0.3461919795975458,11.69802819845451,5.93285575244731,4.656914846070998,6.423709713999804,17.63088395090182,13.5370075619297,77.5,13.9329852226121,13.97822377735482,-4.4230548700252,65.07796414152824,1,40.8,37.8,71.44,0.6982240334635172,1.0,0.0,-0.04523855474272054,6.982240334635172,4.22213048271865,0.6,0.2,13.602233948025196,13.96424227136382,0.0006625953060579448,77.464,48.3,56.7,66.946
Архангельская область,2020,19.74745069503107,9.751262785021844,9.996187910009224,11.16566206509554,5.766504722390883,6.862644240614331,21.16184997510477,13.8202871319496,77.45,13.37364804307947,13.3749132052934,-0.1264362233625138,95.58024333912395,0,36.6,44.5,75.27,0.6833968821737503,1.0,0.0,-0.0012651622139294716,6.8339688217375025,7.068758662357756,1.0,0.1,13.879810975329358,13.259508408329705,0.03269411072146813,77.051,38.2,43.3,63.160000000000004
Вологодская область,2020,9.288280266052036,1.497675070680955,7.790605195371082,9.612168709971643,5.782609678972805,10.80066997062053,17.40277390534273,13.95945504563722,72.39,13.66913022400155,13.68103198243468,-1.18312126565181,97.26601120869842,0,40.9,37.2,72.41,0.5661545017011619,1.0,0.0,-0.011901758433129572,5.661545017011619,5.559465151077335,1.0,0.1,13.978454104032071,13.637740710257905,0.01258994856479596,71.975,35.3,48.6,63.330999999999996
Калининградская область,2020,3.923338063536862,2.201779511314868,1.721558552221994,12.17376930846911,3.205688110118312,44.51896331037968,13.8953278606911,13.83381009540235,76.92,13.33096051618862,13.33742657819194,-0.6445202009292439,86.42750701458407,0,44.1,43.4,76.35,0.6943404266146334,1.0,0.0,-0.0064660620033194505,6.9434042661463335,3.517805176669593,0.5,0.1,13.803348201913462,13.295133041532399,0.01816559597245391,76.973,40.25,49.35,59.69
Ленинградская область,2020,1.258291327519574,0.0,1.258291327519574,3.993241014103429,3.640579488875685,3.64185441587179,5.251532341623003,14.49054824706426,66.51,13.46311795901085,13.4844970363743,-2.115216482605076,92.7461159300702,0,44.1,50.0,79.01,0.722987084687144,1.0,0.0,-0.02137907736345035,7.2298708468714405,7.335358655821446,1.0,0.1,14.436191328474141,13.442904586800628,0.011770313701108037,65.303,41.5,47.8,67.033
Мурманская область,2020,4.15976222019786,0.01698177124065788,4.142780448957201,7.072675800634842,3.451660093419946,4.153686189698454,11.21545624959204,13.43777685526933,93.03,14.23910878161733,14.15124623366738,9.183803633721555,88.97184610589743,0,39.7,42.0,76.37,0.7301595756066585,1.0,1.0,0.08786254794995152,7.301595756066584,1.4629845967686022,0.2,0.2,13.49139371358441,14.040909289964551,0.03979363204139297,92.986,37.0,45.8,64.946
Новгородская область,2020,11.49200926486527,3.936544597866331,7.555464666998943,15.0531571441938,6.356202471734602,11.17106688616719,22.60862181119274,13.28882651826382,72.6,13.24068687250533,13.23430645623998,0.6400814481170469,95.06018883770646,0,39.9,40.1,72.65,0.8803837945113777,1.0,0.0,0.00638041626535113,8.803837945113777,7.851502783919419,1.0,0.1,13.316641027128764,13.146522818285362,0.03242789246234708,71.64500000000001,37.35,48.25,62.331999999999994
Псковская область,2020,15.68532520814749,10.7596329438722,4.925692264275286,19.49261367131066,6.102066891336146,10.52568821025715,24.41830593558595,13.31923030224031,70.71,12.81636569993569,12.83156878422564,-1.508810084248968,95.01212251056963,0,42.1,45.1,75.05,0.6594989715156921,1.0,0.0,-0.015203084289950652,6.594989715156921,8.057939850703216,1.0,0.1,13.355894012261155,12.758881013677406,0.013595769047086925,70.441,40.9,47.5,64.298
г. Санкт-Петербург,2020,0.8331576100320749,0.0,0.8331576100320749,0.8537590099579041,2.932694838099372,3.284804535469831,1.686916619989979,15.53552927659848,100.0,14.15605260946941,14.18515022598853,-2.867835719912115,92.47680067304842,0,32.7,39.7,75.01,0.9658803834796741,1.0,0.0,-0.029097616519118574,9.65880383479674,9.314087418118442,1.0,0.2,15.49722681671185,14.15777414233609,0.02000782640407799,100.0,37.55,43.95,63.64200000000001
Ненецкий автономный округ,2020,9.764028272739642,0.0,9.764028272739642,3.799481176494016,1.426296612400442,21.01462293337622,13.56350944923366,10.63544670888146,73.58,16.0199819145591,16.17476966009017,-14.34030252747516,66.12571031539244,0,44.8,41.1,71.15,0.7151506766989953,1.0,0.0,-0.15478774553107044,7.151506766989954,2.8070767836081694,0.4,0.3,10.645855089516278,16.134450599373572,-0.0007417630986772394,72.111,38.55,50.45,61.279999999999994
Республика Калмыкия,2020,24.41553879036695,18.34349801923211,6.072040771134843,22.93489172752907,6.580646343853534,13.52992875829375,29.00693249866391,12.50440158837334,46.32,12.84852905037819,12.87272153983286,-2.390219686035622,30.21315445326077,1,57.5,70.6,81.66,0.7360008522115131,1.0,1.0,-0.024192489454669897,7.360008522115131,1.475885844675597,0.2,0.1,12.528290997617901,12.84492623117244,0.006397844955817966,45.583,68.35,60.35,73.708
Краснодарский край,2020,10.18019757709803,3.401462230576679,6.778735346521349,8.673788997507652,6.717785444374306,4.391731458922876,15.452524344029,15.57420777837586,56.39,13.16707169135232,13.19057143815087,-2.322577801053272,88.25308927432054,0,51.2,59.3,81.35,1.0,1.0,0.0,-0.023499746798551158,10.0,8.459223335820525,1.0,0.1,15.54067998324553,13.190794219767906,0.0070424677028171345,55.198,57.75,61.9,69.00899999999999
Астраханская область,2020,15.5233505024599,4.500580753300386,11.02276974915952,13.67362219573294,7.700676814730024,6.191664957865103,24.69639194489246,13.78965927437384,64.9,13.46510001306181,13.45484827922614,1.030446289303044,67.57391327159684,0,37.0,42.2,76.95,0.8699773666802755,1.0,1.0,0.010251733835671573,8.699773666802756,2.6100094728212637,0.3,0.1,13.810541734377562,13.269590553481365,0.04760383200078096,65.529,51.2,46.5,71.21700000000001
Волгоградская область,2020,12.51516449264725,7.489302081017326,5.025862411629924,13.50820903444693,6.045151326500765,8.76117563710903,18.53407144607685,14.73973930030266,77.22,12.99418721070898,13.00434514137376,-1.010651313293565,90.0076005020229,0,42.2,50.6,77.55,0.6727612908697546,1.0,0.0,-0.010157930664780324,6.727612908697545,4.767324418191054,0.7,0.2,14.753148639200223,13.007406433970996,-0.0009375837079140581,76.74600000000001,43.05,47.1,67.652
Ростовская область,2020,12.24185857683772,7.005077218829407,5.236781358008312,9.106317932496989,6.862077636175412,4.9480651608403,14.3430992905053,15.25606414823554,68.03,13.02825860380812,13.05089934749724,-2.238636543924699,90.34490047107509,0,48.2,58.8,78.97,0.8214295225574917,1.0,0.0,-0.022640743689120058,8.214295225574917,8.404824658871652,1.0,0.0,15.260756375979733,12.950497172196648,0.027197563937771996,67.837,54.5,53.75,67.553
Республика Адыгея,2020,19.46599257604678,14.43495253640763,5.031040039639149,26.6768289032668,5.475390503365799,13.24527153934191,31.70786894290595,13.10009118323655,49.78,12.73269244056469,12.71155527429744,2.136213846175838,63.63961202296268,1,53.9,59.4,81.17,0.0,0.0,0.0,0.02113716626725015,0.0,3.5630262896737426,0.5,0.1,13.059570643995745,12.64504410493838,0.020816969755541946,50.262,60.2,59.9,69.2
Республика Дагестан,2020,47.22244926320022,42.96044695403426,4.262002309165958,17.34754397034688,8.206497513151351,6.493399533829251,21.60954627951284,14.9638214869013,45.3,12.42056330019873,12.43584459310411,-1.51651264263627,3.597043936705582,1,88.1,88.9,90.76,0.373464373464373,1.0,0.0,-0.015281292905379829,3.73464373464373,2.734843020855516,0.5,0.3,14.933403593406263,12.396163307482151,0.01545040569252496,45.156,90.15,89.6,92.21600000000001
Кабардино-Балкарская Республика,2020,32.19684793856378,27.58833193377028,4.608516004793499,25.70705504714519,9.638078482975324,8.435457788144731,30.31557105193869,13.70901384151917,52.12,12.32095522426101,12.32465876057505,-0.3696686681987416,22.52089964671727,1,90.1,77.7,93.38,0.6690916838286474,1.0,0.0,-0.003703536314040079,6.690916838286474,5.4403455889367445,0.8,0.2,13.690886525080558,12.308210319625527,0.012181354804779864,52.86,79.8,94.25,82.362
Республика Северная Осетия - Алания,2020,27.98327094410974,23.86347728322195,4.119793660887793,23.71512590068098,6.688643333321729,12.80297746895964,27.83491956156877,13.44859622711398,63.45,12.50180662686069,12.47896242968814,2.310712414612315,20.82180223463845,1,85.6,67.1,81.51,0.0,0.0,0.0,0.022844197172549485,0.0,0.0,0.0,0.1,13.459118731636224,12.517267381598192,0.006880711986072896,63.608000000000004,67.5,85.7,73.495
Республика Ингушетия,2020,39.50854743187352,32.38338783467577,7.12515959719775,28.99144255559748,12.16434976002798,8.831264324695194,36.11660215279523,13.12304314630909,53.28,11.8705548310302,11.94834953771257,-7.484566494783618,0.7848507929068043,1,81.4,72.4,83.17,0.7159541363925208,1.0,1.0,-0.07779470668237032,7.159541363925208,6.82859333063233,1.0,0.1,13.065479178316718,11.90951439178394,0.012066256805663932,48.587,81.7,83.9,89.288
Ставропольский край,2020,23.56785947141903,17.37796650268885,6.189892968730178,15.15430255106852,7.741359758614403,5.553139054843085,21.3441955197987,14.88164992914515,60.2,12.71514556222998,12.71846252992257,-0.3311472632574475,80.89193187278804,0,42.1,54.3,80.55,0.7345317886342438,1.0,0.0,-0.003316967692590822,7.345317886342438,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Карачаево-Черкесская Республика,2020,35.40337573797255,31.31603095471649,4.087344783256069,29.24135314020051,7.445395306669243,7.110889684099184,33.32869792345658,13.06114307820735,41.5,12.2867429329705,12.32487652537131,-3.741566165151333,31.62682350957079,1,93.3,81.7,87.64,0.0,0.0,0.0,-0.03813359240081127,0.0,5.409677154771676,0.6,0.1,13.061394703752617,12.320611363457397,0.004807182182550029,41.968,85.75,93.25,90.244
Республика Башкортостан,2020,17.95214321832528,7.809623799706205,10.14251941861907,10.3203111258151,7.77787273800261,7.635790074509718,20.46283054443417,15.22758547623354,61.78,13.07694751135508,13.13402352090532,-5.547772607525038,36.05048909105547,1,69.8,56.4,77.69,0.7215694629524626,1.0,0.0,-0.05707600955024006,7.215694629524626,7.450630017873901,1.0,0.1,15.22755518188148,13.08045975577841,0.009329076720191943,61.440999999999995,63.45,74.55,76.003
Республика Марий Эл,2020,22.98470179071828,16.88356754308035,6.101134247637928,18.01836756248814,5.646085948484517,11.67202995103499,24.11950181012607,13.43221732708531,67.71,12.71158105443357,12.73488832998357,-2.303775896293037,47.40038953391814,1,53.4,46.7,73.99,0.7063347909899357,1.0,0.0,-0.023307275549999673,7.063347909899357,5.626577630900743,0.8,0.1,13.439098279595418,12.678866506020535,0.01923977640964498,66.176,49.45,62.35,64.18299999999999
Республика Мордовия,2020,19.40127151657699,6.002649363078652,13.39862215349834,14.01168774731668,4.840147663088849,10.89902865381842,27.41030990081502,13.58466114259577,63.22,12.82856715664173,12.82643321319594,0.2136221923540349,53.35929928018452,1,83.0,84.4,85.35,0.0,0.0,0.0,0.0021339434457896544,0.0,0.680851615405779,0.1,0.2,13.602410763003665,12.723619405439708,0.02969477876152098,62.263999999999996,88.0,88.6,86.547
Республика Татарстан,2020,8.59542517233737,0.0,8.59542517233737,7.161245544631749,4.662043179602678,7.428600154543242,15.75667071696912,15.20106039199264,76.83,13.66068657859416,13.69414840272843,-3.290816990545198,39.71417582522228,1,78.8,85.3,82.09,0.7036337019230516,1.0,0.0,-0.03346182413427101,7.036337019230516,7.09860463667785,1.0,0.0,15.184503930198208,13.640173051577909,0.012615270710136173,76.46900000000001,81.55,79.15,82.51700000000001
Удмуртская Республика,2020,16.09489127747227,5.171991829443892,10.92289944802838,12.70080793012776,7.208511984212581,5.290551322979466,23.62370737815614,14.1982405030936,65.65,13.26510278666644,13.29902094158057,-3.334938299726808,62.2204206534331,1,44.5,50.5,76.23,0.6594989715156921,1.0,0.0,-0.03391815491413119,6.594989715156921,2.630665096225134,0.4,0.2,14.214643371335915,13.247385497285697,0.013070305571228147,65.38,47.8,50.55,68.894
Чувашская Республика,2020,23.2254858706944,17.40553388577339,5.81995198492101,14.59897548270967,5.830800770681932,8.690597201118814,20.41892746763068,13.9981553958306,63.39,12.69065530951652,12.6984093176862,-0.7724023399100499,26.86003905114038,1,59.4,50.9,77.29,0.6739934544061467,1.0,1.0,-0.007754008169680304,6.739934544061467,1.3548450698119257,0.2,0.1,14.015324518032207,12.646276986344116,0.013769500076335105,61.742999999999995,47.15,60.55,66.811
Нижегородская область,2020,7.784502884260763,1.786157112998278,5.998345771262485,10.79681402566364,5.129148526561734,7.712189017338342,16.79515979692613,14.96587117081151,79.76,13.26505059442416,13.29883798618648,-3.322297245113848,95.14764485436845,0,44.5,58.1,77.27,0.686567959152529,1.0,0.0,-0.033787391762320595,6.86567959152529,2.7441486780386897,0.4,0.1,14.984951678226073,13.206367438444673,0.02261661197393696,79.491,51.35,51.7,67.911
Кировская область,2020,24.93228267444014,18.09242263796976,6.839860036470387,10.50340419833961,8.018584960163935,8.1930111995064,17.34326423481,13.98328261559239,77.38,12.87324721560065,12.84292366272652,3.078799442277491,91.87916003881362,0,41.9,38.0,70.41,0.0,0.0,0.0,0.03032355287412969,0.0,0.0,0.0,0.1,14.029697272316138,12.76742057799933,0.028272655468727058,76.095,36.45,47.95,61.674
Самарская область,2020,3.98788930031878,0.0,3.98788930031878,7.829725476276258,5.055792094790676,13.16388864919882,11.81761477659504,14.9771126691551,79.71,13.37129039311749,13.42852027797653,-5.562305355036933,85.55174732465221,0,52.9,50.8,75.82,0.6891393747298804,1.0,0.0,-0.057229884859038904,6.891393747298804,3.4717206169145696,0.5,0.2,14.982020275793763,13.407048298633658,0.008391063280375022,80.023,45.1,52.95,63.738
Оренбургская область,2020,14.00404351377011,4.508647680774256,9.49539583299585,10.01829312885933,7.922227422423165,8.581927001107783,19.51368896185518,14.45149038346783,59.63,13.50326180945019,13.50525835670561,-0.1994555480731131,75.8767376585608,0,41.7,40.9,72.97,0.695652979405965,1.0,1.0,-0.001996547255419756,6.956529794059651,1.3925682445400103,0.2,0.1,14.479405621805432,13.445290379354741,0.014717893964836115,59.587,37.9,46.45,61.714
Пензенская область,2020,19.80097631940458,11.26556320658706,8.53541311281752,11.57542980524614,6.050461402748604,10.98559179319159,20.11084291806366,14.06755560816486,68.65,12.92965393965407,12.88780755694506,4.273428443077965,86.8020996304275,0,60.6,64.3,79.98,0.0,0.0,0.0,0.041846382709010754,0.0,3.0619303429635636,0.4,0.1,14.098366359591276,12.77826841145454,0.0366029386578429,68.19500000000001,60.3,62.75,68.98299999999999
Пермский край,2020,12.05977697719144,1.635781806331111,10.42399517086033,8.821145139693694,6.914989193978603,4.870197216854486,19.24514031055402,14.75658404470733,75.78,13.40742833144501,13.42731337013058,-1.968863528790188,87.10855422941499,0,35.2,42.7,75.35,0.7258391047450798,1.0,0.0,-0.019885038685570677,7.258391047450798,6.647569093528406,0.9,0.3,14.771588788703472,13.398245824194627,0.008567070829177048,75.654,39.5,41.65,66.663
Саратовская область,2020,18.11548686485897,7.673889910146775,10.4415969547122,14.45756874034289,5.812342024482583,8.04747359299193,24.89916569505509,14.7188643675577,76.39,12.91592481196213,12.89928221617839,1.678185525470166,87.55403917112397,0,64.5,68.2,78.33,0.6594989715156921,1.0,0.0,0.016642595783739722,6.594989715156921,6.759308607098035,1.0,0.1,14.731359477747286,12.836899884145712,0.020306786101254026,75.899,66.55,65.9,72.947
Ульяновская область,2020,10.63235493466088,4.83990461922866,5.792450315432221,9.420200481563908,6.224219949113976,8.27622500125323,15.21265079699613,14.00892453245579,76.29,12.91430604939257,12.91522142926367,-0.09149610387468865,73.57869033536369,0,52.4,48.5,74.27,0.0,0.0,0.0,-0.0009153798711007965,0.0,0.0,0.0,0.0,14.032296613279021,12.85601346373942,0.01776994554110196,75.241,46.05,56.4,63.00699999999999
Курганская область,2020,29.94468178780982,24.45781601810927,5.486865769700549,14.95373804552305,7.094984242539621,7.818848961061995,20.4406038152236,13.58508933854981,63.49,12.73368224767129,12.74618017403261,-1.242015162446664,92.47095274980636,0,41.8,41.5,73.3,0.7022908895148012,1.0,0.0,-0.012497926361319855,7.022908895148012,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Свердловская область,2020,5.409424299118995,0.0,5.409424299118995,6.443333776232418,6.037811176040504,5.666028497881329,11.85275807535141,15.27407837024707,85.58,13.43722414096199,13.46263631277255,-2.509200038978576,90.6531957904619,0,41.5,40.5,74.6,0.9246241861953671,1.0,0.0,-0.025412171810561546,9.24624186195367,9.156499373804538,1.0,0.1,15.277535141773035,13.418360170253417,0.01509034847636297,84.94300000000001,36.6,46.35,67.53
Тюменская область,2020,0.5684071017306183,0.0,0.5684071017306183,1.427383681284733,3.916877877294701,3.474032094931151,1.995790783015351,14.27556927509216,67.0,13.78208022869725,13.85255561209276,-6.804931929525171,73.31976912372754,0,81.1,58.4,79.75,0.7022908895148012,1.0,0.0,-0.07047538339550918,7.022908895148012,7.07239478992211,1.0,0.1,14.218849082364192,13.851065183654274,-0.010386970251895989,64.976,60.3,78.65,75.095
